geoid,geoid20,year,denom_workingage_civ_noninst_pop,laborforce_count,laborforce_pct,denom_labor_force,unemployed_count,unemployed_pct
1400000US06037553802,553802,2021,5433,3308,60.887173,3308,281,8.4945583
1400000US06037553901,553901,2021,4825,2949,61.119171,2949,69,2.3397763
1400000US06037553902,553902,2021,4528,3422,75.574203,3422,197,5.7568674
1400000US06037554001,554001,2021,3475,2290,65.899284,2290,141,6.1572051
1400000US06037554002,554002,2021,4312,3036,70.408165,3036,310,10.210804
1400000US06037554101,554101,2021,2463,1838,74.624443,1838,120,6.5288358
1400000US06037554105,554105,2021,3235,2251,69.582687,2251,201,8.9293652
1400000US06037554106,554106,2021,3279,2131,64.989326,2131,146,6.8512435
1400000US06037554201,554201,2021,3096,2261,73.029716,2261,66,2.9190624
1400000US06037554203,554203,2021,3247,2052,63.196796,2052,184,8.9668617
1400000US06037554204,554204,2021,3945,2712,68.745247,2712,318,11.725664
1400000US06037554301,554301,2021,2728,1854,67.961876,1854,33,1.7799352
1400000US06037554302,554302,2021,3397,2490,73.299973,2490,175,7.0281124
1400000US06037554403,554403,2021,4275,3033,70.947365,3033,332,10.946258
1400000US06037554404,554404,2021,3569,2310,64.724014,2310,59,2.5541127
1400000US06037554405,554405,2021,2911,1944,66.781174,1944,175,9.002058
1400000US06037554406,554406,2021,3783,2179,57.599789,2179,162,7.4346032
1400000US06037554511,554511,2021,3253,2076,63.818012,2076,196,9.4412327
1400000US06037554512,554512,2021,5500,3311,60.200001,3311,256,7.7318029
1400000US06037554513,554513,2021,2091,1155,55.236729,1155,30,2.5974026
1400000US06037554514,554514,2021,3859,2534,65.66468,2534,68,2.6835043
1400000US06037554515,554515,2021,2848,1401,49.192417,1401,30,2.1413276
1400000US06037554516,554516,2021,3130,1743,55.686901,1743,192,11.015491
1400000US06037554517,554517,2021,3555,2220,62.447258,2220,52,2.3423424
1400000US06037554518,554518,2021,4171,2444,58.595062,2444,73,2.9869068
1400000US06037554519,554519,2021,3227,1770,54.849705,1770,136,7.6836157
1400000US06037554521,554521,2021,5065,2888,57.018757,2888,202,6.9944596
1400000US06037554522,554522,2021,4254,2399,56.393982,2399,194,8.0867023
1400000US06037554600,554600,2021,3494,2176,62.278191,2176,124,5.6985292
1400000US06037554700,554700,2021,3480,2216,63.678162,2216,122,5.505415
1400000US06037554801,554801,2021,2222,1429,64.311432,1429,117,8.1875439
1400000US06037554802,554802,2021,5010,2814,56.167664,2814,298,10.589908
1400000US06037554900,554900,2021,6226,3913,62.849342,3913,300,7.6667519
1400000US06037555001,555001,2021,4246,2634,62.034855,2634,173,6.5679574
1400000US06037555002,555002,2021,3122,2126,68.097374,2126,64,3.0103481
1400000US06037555105,555105,2021,5110,3653,71.487282,3653,231,6.3235698
1400000US06037555106,555106,2021,2196,1582,72.04007,1582,101,6.3843236
1400000US06037555107,555107,2021,5118,3496,68.30793,3496,309,8.8386726
1400000US06037555202,555202,2021,2948,1981,67.198097,1981,146,7.3700151
1400000US06037555211,555211,2021,4179,2567,61.426178,2567,132,5.1421895
1400000US06037555212,555212,2021,4425,2733,61.762711,2733,153,5.5982437
1400000US06037555300,555300,2021,4438,1735,39.094185,1735,70,4.0345821
1400000US06037570001,570001,2021,4098,2913,71.083458,2913,282,9.6807413
1400000US06037570002,570002,2021,2086,1343,64.381592,1343,58,4.3186893
1400000US06037570003,570003,2021,3601,2461,68.342125,2461,146,5.9325476
1400000US06037570100,570100,2021,2610,1341,51.379311,1341,115,8.5756893
1400000US06037570202,570202,2021,5001,3318,66.346733,3318,200,6.0277276
1400000US06037570203,570203,2021,3257,2262,69.450417,2262,181,8.0017681
1400000US06037570204,570204,2021,3725,2357,63.275169,2357,204,8.6550703
1400000US06037570303,570303,2021,3388,2198,64.87603,2198,131,5.9599638
1400000US06037570304,570304,2021,3720,2371,63.736561,2371,116,4.8924503
1400000US06037570305,570305,2021,3116,2007,64.4095,2007,139,6.9257598
1400000US06037570306,570306,2021,2251,1666,74.011551,1666,85,5.1020408
1400000US06037570402,570402,2021,2702,1608,59.511475,1608,181,11.256219
1400000US06037570403,570403,2021,3069,1987,64.744217,1987,133,6.6935077
1400000US06037570404,570404,2021,2970,2112,71.111115,2112,340,16.098484
1400000US06037570502,570502,2021,5054,3076,60.862682,3076,277,9.0052013
1400000US06037570503,570503,2021,3241,2073,63.961739,2073,70,3.3767486
1400000US06037570504,570504,2021,2924,1405,48.050617,1405,163,11.601423
1400000US06037570601,570601,2021,4838,3320,68.623398,3320,333,10.030121
1400000US06037570602,570602,2021,4377,2984,68.174545,2984,328,10.991957
1400000US06037570603,570603,2021,3640,2372,65.164833,2372,235,9.9072514
1400000US06037570701,570701,2021,6031,4480,74.282875,4480,254,5.6696429
1400000US06037570703,570703,2021,2395,1578,65.887268,1578,68,4.3092523
1400000US06037570800,570800,2021,4424,3099,70.049728,3099,140,4.5175862
1400000US06037570901,570901,2021,4739,3127,65.984383,3127,265,8.474576
1400000US06037570902,570902,2021,2997,1878,62.662663,1878,51,2.7156549
1400000US06037571000,571000,2021,4372,2897,66.262581,2897,123,4.2457714
1400000US06037571101,571101,2021,4082,2735,67.001472,2735,55,2.0109689
1400000US06037571102,571102,2021,2907,2075,71.379433,2075,83,4
1400000US06037571201,571201,2021,3190,1979,62.037617,1979,86,4.3456292
1400000US06037571202,571202,2021,3215,2071,64.416794,2071,134,6.470304
1400000US06037571300,571300,2021,3599,2121,58.933037,2121,105,4.9504952
1400000US06037571400,571400,2021,3930,2519,64.096695,2519,144,5.7165542
1400000US06037571502,571502,2021,4093,2908,71.048134,2908,214,7.3590097
1400000US06037571504,571504,2021,4104,2746,66.910332,2746,85,3.0954115
1400000US06037571505,571505,2021,2584,1712,66.253868,1712,152,8.8785048
1400000US06037571600,571600,2021,1557,834,53.564548,834,96,11.510792
1400000US06037571701,571701,2021,5049,3278,64.923744,3278,290,8.846858
1400000US06037571703,571703,2021,2816,1708,60.653408,1708,124,7.259953
1400000US06037571704,571704,2021,3111,2203,70.81324,2203,118,5.3563323
1400000US06037571800,571800,2021,2688,1840,68.452377,1840,94,5.1086955
1400000US06037571900,571900,2021,4789,3046,63.604092,3046,176,5.7780695
1400000US06037572001,572001,2021,4963,3469,69.89724,3469,93,2.6808879
1400000US06037572201,572201,2021,4856,2966,61.079079,2966,335,11.294673
1400000US06037572202,572202,2021,2894,1853,64.029022,1853,40,2.1586616
1400000US06037572301,572301,2021,2954,1853,62.728504,1853,126,6.7997842
1400000US06037572500,572500,2021,2875,1595,55.47826,1595,173,10.846395
1400000US06037572600,572600,2021,4059,2658,65.484108,2658,229,8.6155005
1400000US06037572700,572700,2021,4337,2880,66.40535,2880,224,7.7777777
1400000US06037573002,573002,2021,2505,1611,64.311378,1611,144,8.9385471
1400000US06037573003,573003,2021,1427,1048,73.440788,1048,83,7.9198475
1400000US06037573004,573004,2021,3907,2726,69.772202,2726,143,5.2457814
1400000US06037573101,573101,2021,3550,2299,64.760567,2299,304,13.223141
1400000US06037573102,573102,2021,2198,1369,62.283894,1369,73,5.3323593
1400000US06037573201,573201,2021,3370,2019,59.91098,2019,61,3.0212977
1400000US06037573202,573202,2021,5034,3056,60.707191,3056,268,8.7696333
1400000US06037573300,573300,2021,3222,1856,57.603973,1856,205,11.045259
1400000US06037573401,573401,2021,1179,776,65.818489,776,52,6.7010307
1400000US06037573402,573402,2021,5527,3665,66.310837,3665,163,4.4474759
1400000US06037573403,573403,2021,2727,1924,70.553719,1924,59,3.0665281
1400000US06037573601,573601,2021,5199,3362,64.666283,3362,93,2.7662106
1400000US06037573700,573700,2021,3836,2719,70.881126,2719,110,4.0456052
1400000US06037573800,573800,2021,3566,2182,61.189007,2182,86,3.9413383
1400000US06037573902,573902,2021,1681,1037,61.689472,1037,17,1.6393442
1400000US06037574000,574000,2021,4313,2835,65.731506,2835,73,2.5749559
1400000US06037574100,574100,2021,4050,2698,66.617287,2698,132,4.8925128
1400000US06037574201,574201,2021,2492,1642,65.890854,1642,106,6.4555421
1400000US06037574202,574202,2021,1948,1163,59.702259,1163,30,2.5795357
1400000US06037574300,574300,2021,4961,3134,63.172749,3134,385,12.28462
1400000US06037574400,574400,2021,4542,3041,66.952881,3041,54,1.7757317
1400000US06037574500,574500,2021,5481,3503,63.911694,3503,137,3.9109335
1400000US06037574602,574602,2021,1103,594,53.853127,594,10,1.6835017
1400000US06037574800,574800,2021,2647,1775,67.057045,1775,74,4.169014
1400000US06037574901,574901,2021,3248,2189,67.395317,2189,106,4.8423939
1400000US06037574902,574902,2021,4787,2531,52.872364,2531,128,5.0572896
1400000US06037575001,575001,2021,3640,2805,77.06044,2805,255,9.090909
1400000US06037575002,575002,2021,3981,2839,71.313744,2839,170,5.9880238
1400000US06037575101,575101,2021,3005,1990,66.222961,1990,126,6.3316584
1400000US06037575102,575102,2021,3194,2207,69.098312,2207,156,7.0684185
1400000US06037575103,575103,2021,4377,3356,76.673523,3356,184,5.4827175
1400000US06037575201,575201,2021,3667,2090,56.99482,2090,180,8.6124401
1400000US06037575202,575202,2021,2856,1773,62.07983,1773,130,7.3322053
1400000US06037575300,575300,2021,3183,1933,60.72887,1933,197,10.191412
1400000US06037575401,575401,2021,3409,2444,71.692581,2444,411,16.816694
1400000US06037575402,575402,2021,2798,1945,69.513939,1945,165,8.4832907
1400000US06037575801,575801,2021,1637,1186,72.4496,1186,75,6.3237772
1400000US06037575802,575802,2021,3812,2561,67.182579,2561,234,9.1370554
1400000US06037575803,575803,2021,2556,1445,56.533646,1445,138,9.5501728
1400000US06037575901,575901,2021,2865,1971,68.795815,1971,293,14.86555
1400000US06037575902,575902,2021,4313,3431,79.550194,3431,167,4.8673854
1400000US06037576001,576001,2021,4982,4332,86.953033,4332,285,6.5789475
1400000US06037576200,576200,2021,4513,3268,72.413033,3268,436,13.341494
1400000US06037576301,576301,2021,3862,2516,65.147591,2516,120,4.7694755
1400000US06037576302,576302,2021,2493,1673,67.107903,1673,216,12.910938
1400000US06037576401,576401,2021,3324,2258,67.930206,2258,149,6.5987601
1400000US06037576402,576402,2021,3480,2279,65.488503,2279,208,9.1268101
1400000US06037576403,576403,2021,3995,2695,67.459328,2695,305,11.317254
1400000US06037576501,576501,2021,2465,1762,71.480728,1762,175,9.9318953
1400000US06037576502,576502,2021,4415,3047,69.014725,3047,226,7.4171314
1400000US06037576503,576503,2021,3602,2747,76.263184,2747,162,5.8973427
1400000US06037576601,576601,2021,3528,2708,76.75737,2708,264,9.7488918
1400000US06037576602,576602,2021,4545,3384,74.455444,3384,214,6.3238769
1400000US06037576700,576700,2021,3698,2766,74.797188,2766,108,3.9045553
1400000US06037576801,576801,2021,3159,2219,70.243752,2219,73,3.2897701
1400000US06037576802,576802,2021,3726,2784,74.718193,2784,116,4.1666665
1400000US06037576901,576901,2021,4284,2907,67.85714,2907,183,6.2951498
1400000US06037576903,576903,2021,2632,1836,69.756836,1836,111,6.0457516
1400000US06037576904,576904,2021,2524,1873,74.207603,1873,75,4.004271
1400000US06037577000,577000,2021,6263,4656,74.34137,4656,95,2.0403781
1400000US06037577100,577100,2021,6299,5093,80.854103,5093,328,6.4402122
1400000US06037577200,577200,2021,5429,4383,80.733101,4383,173,3.9470682
1400000US06037577300,577300,2021,5289,4337,82.000381,4337,231,5.3262625
1400000US06037577400,577400,2021,2566,1964,76.53936,1964,50,2.5458248
1400000US06037577501,577501,2021,3098,1708,55.132343,1708,57,3.3372366
1400000US06037577504,577504,2021,1180,832,70.508476,832,19,2.2836537
1400000US06037577602,577602,2021,2689,1503,55.894386,1503,86,5.7218895
1400000US06037577604,577604,2021,1540,796,51.688313,796,17,2.1356783
1400000US06037577605,577605,2021,3665,2238,61.064121,2238,139,6.2109027
1400000US06037577606,577606,2021,3101,2297,74.072876,2297,55,2.3944275
1400000US06037577700,577700,2021,3771,2516,66.719704,2516,202,8.0286169
1400000US06037577800,577800,2021,3541,2392,67.551537,2392,251,10.493311
1400000US06037577900,577900,2021,5096,3216,63.108322,3216,138,4.2910447
1400000US06037578000,578000,2021,5184,2971,57.310955,2971,321,10.804443
1400000US06037578100,578100,2021,2361,455,19.271496,455,47,10.32967
1400000US06037599000,599000,2021,2816,2059,73.117897,2059,0,0
1400000US06037599100,599100,2021,450,302,67.111115,302,0,0
1400000US06037600100,600100,2021,5335,3394,63.617619,3394,281,8.2793169
1400000US06037600201,600201,2021,3769,2388,63.358982,2388,401,16.792295
1400000US06037600202,600202,2021,5255,2883,54.862038,2883,282,9.7814779
1400000US06037600302,600302,2021,2511,1321,52.608524,1321,157,11.884935
1400000US06037600303,600303,2021,2999,1799,59.986664,1799,238,13.229572
1400000US06037600304,600304,2021,2923,2005,68.59391,2005,175,8.7281799
1400000US06037600400,600400,2021,3401,2142,62.981476,2142,272,12.698413
1400000US06037600501,600501,2021,2091,1216,58.153992,1216,58,4.7697368
1400000US06037600601,600601,2021,2070,1281,61.884056,1281,98,7.6502733
1400000US06037600602,600602,2021,1884,1164,61.78344,1164,103,8.8487968
1400000US06037600702,600702,2021,3888,2764,71.090538,2764,133,4.8118668
1400000US06037600703,600703,2021,1374,802,58.369724,802,80,9.9750624
1400000US06037600704,600704,2021,2831,1673,59.095726,1673,106,6.3359237
1400000US06037600801,600801,2021,2319,1733,74.730484,1733,78,4.5008655
1400000US06037600802,600802,2021,2425,1507,62.144329,1507,164,10.882548
1400000US06037600902,600902,2021,4909,3392,69.097572,3392,329,9.6992922
1400000US06037600911,600911,2021,2873,2045,71.179955,2045,60,2.9339852
1400000US06037600912,600912,2021,3987,2925,73.363434,2925,122,4.1709404
1400000US06037601001,601001,2021,1980,1064,53.737373,1064,141,13.25188
1400000US06037601002,601002,2021,4193,2787,66.467926,2787,246,8.8266954
1400000US06037601100,601100,2021,5158,3668,71.112831,3668,489,13.331516
1400000US06037601202,601202,2021,3463,2252,65.030319,2252,124,5.5062165
1400000US06037601211,601211,2021,2262,1459,64.500443,1459,131,8.9787521
1400000US06037601212,601212,2021,4823,3357,69.603981,3357,117,3.4852548
1400000US06037601301,601301,2021,1423,985,69.219955,985,62,6.2944164
1400000US06037601302,601302,2021,5612,4605,82.056305,4605,373,8.0998917
1400000US06037601303,601303,2021,4418,3173,71.819824,3173,379,11.944532
1400000US06037601401,601401,2021,5409,2967,54.853024,2967,262,8.8304682
1400000US06037601402,601402,2021,3726,2715,72.866348,2715,198,7.2928176
1400000US06037601501,601501,2021,2762,2049,74.185371,2049,150,7.3206444
1400000US06037601502,601502,2021,3023,1882,62.256039,1882,234,12.433581
1400000US06037601600,601600,2021,3364,2453,72.919144,2453,20,0.81532818
1400000US06037601700,601700,2021,3822,2740,71.690216,2740,251,9.1605835
1400000US06037601801,601801,2021,2192,1566,71.441605,1566,63,4.0229883
1400000US06037601802,601802,2021,2840,2189,77.077461,2189,156,7.1265416
1400000US06037601900,601900,2021,3666,2458,67.048553,2458,281,11.432058
1400000US06037602002,602002,2021,2512,1621,64.530258,1621,97,5.9839606
1400000US06037602003,602003,2021,3250,2036,62.646152,2036,131,6.4341846
1400000US06037602103,602103,2021,4351,2832,65.088486,2832,442,15.607345
1400000US06037602104,602104,2021,4450,3277,73.64045,3277,346,10.558437
1400000US06037602105,602105,2021,2961,2114,71.394798,2114,201,9.5080414
1400000US06037602106,602106,2021,5026,3121,62.097095,3121,87,2.7875681
1400000US06037602201,602201,2021,3439,2511,73.015411,2511,40,1.5929909
1400000US06037602202,602202,2021,2576,1457,56.560558,1457,82,5.6280026
1400000US06037602301,602301,2021,5159,3289,63.752666,3289,179,5.4423838
1400000US06037602302,602302,2021,3393,2561,75.478928,2561,211,8.2389688
1400000US06037602402,602402,2021,5732,3738,65.212837,3738,197,5.2701979
1400000US06037602403,602403,2021,3671,2764,75.292839,2764,227,8.2127352
1400000US06037602404,602404,2021,4474,3257,72.798393,3257,512,15.719988
1400000US06037602504,602504,2021,4136,3077,74.395554,3077,97,3.1524212
1400000US06037602505,602505,2021,3098,2221,71.691414,2221,144,6.4835658
1400000US06037602506,602506,2021,3293,2331,70.786514,2331,173,7.4217076
1400000US06037602507,602507,2021,4013,3001,74.78196,3001,170,5.6647782
1400000US06037602510,602510,2021,2406,1812,75.311722,1812,166,9.1611481
1400000US06037602511,602511,2021,3171,2148,67.738884,2148,69,3.2122905
1400000US06037602512,602512,2021,1680,1199,71.369049,1199,79,6.5888238
1400000US06037602513,602513,2021,1154,840,72.790291,840,28,3.3333333
1400000US06037602601,602601,2021,3645,2094,57.448559,2094,117,5.5873923
1400000US06037602602,602602,2021,2427,1497,61.681087,1497,160,10.688043
1400000US06037602700,602700,2021,3145,1975,62.798092,1975,202,10.227848
1400000US06037602801,602801,2021,2967,2022,68.149643,2022,175,8.6547976
1400000US06037602802,602802,2021,3938,2542,64.550529,2542,381,14.988198
1400000US06037602900,602900,2021,3664,2672,72.925766,2672,105,3.9296408
1400000US06037603004,603004,2021,1524,1030,67.585304,1030,55,5.3398056
1400000US06037603005,603005,2021,5124,3642,71.077286,3642,178,4.8874245
1400000US06037603006,603006,2021,1550,1102,71.096771,1102,27,2.4500906
1400000US06037603007,603007,2021,2769,1773,64.030334,1773,23,1.2972363
1400000US06037603008,603008,2021,3172,2011,63.398487,2011,134,6.6633515
1400000US06037603101,603101,2021,3977,2621,65.903946,2621,153,5.8374667
1400000US06037603102,603102,2021,3056,1822,59.620419,1822,155,8.5071354
1400000US06037603200,603200,2021,2808,1792,63.817665,1792,10,0.55803573
1400000US06037603301,603301,2021,2896,1802,62.223759,1802,109,6.0488348
1400000US06037603302,603302,2021,3660,2382,65.08197,2382,190,7.9764905
1400000US06037603400,603400,2021,3334,2186,65.566887,2186,140,6.4043918
1400000US06037603500,603500,2021,2487,1607,64.616005,1607,66,4.1070318
1400000US06037603600,603600,2021,3750,2450,65.333336,2450,64,2.6122448
1400000US06037603702,603702,2021,4224,2413,57.125946,2413,136,5.6361375
1400000US06037603703,603703,2021,2039,1301,63.805786,1301,21,1.614143
1400000US06037603705,603705,2021,2099,1627,77.5131,1627,152,9.3423481
1400000US06037603706,603706,2021,2554,1747,68.402504,1747,56,3.2054951
1400000US06037603801,603801,2021,4019,3013,74.968895,3013,237,7.8659143
1400000US06037603802,603802,2021,3120,2218,71.089745,2218,125,5.6357079
1400000US06037603901,603901,2021,3276,2244,68.498169,2244,47,2.0944741
1400000US06037603902,603902,2021,2288,1766,77.185318,1766,215,12.174405
1400000US06037604001,604001,2021,4135,3035,73.397827,3035,374,12.3229
1400000US06037604002,604002,2021,3233,2318,71.698112,2318,200,8.6281281
1400000US06037604101,604101,2021,3139,2571,81.905067,2571,209,8.1291323
1400000US06037604102,604102,2021,2099,1403,66.841354,1403,28,1.9957235
1400000US06037604200,604200,2021,4575,3165,69.180328,3165,210,6.6350713
1400000US06037609900,609900,2021,1590,932,58.616352,932,56,6.0085835
1400000US06037620001,620001,2021,3436,2544,74.039581,2544,162,6.3679247
1400000US06037620002,620002,2021,3001,2308,76.9077,2308,170,7.3656845
1400000US06037620101,620101,2021,4287,3028,70.632141,3028,141,4.656539
1400000US06037620102,620102,2021,3070,2577,83.941368,2577,153,5.9371362
1400000US06037620201,620201,2021,1462,1194,81.668945,1194,51,4.2713566
1400000US06037620301,620301,2021,3226,1814,56.230625,1814,88,4.8511577
1400000US06037620303,620303,2021,3587,2062,57.485363,2062,109,5.28613
1400000US06037620305,620305,2021,4778,3174,66.429466,3174,115,3.6231885
1400000US06037620400,620400,2021,3922,2306,58.796532,2306,109,4.7267995
1400000US06037620501,620501,2021,4507,3437,76.259155,3437,118,3.4332266
1400000US06037620521,620521,2021,3421,2752,80.444313,2752,133,4.832849
1400000US06037620522,620522,2021,3794,2700,71.165001,2700,24,0.8888889
1400000US06037620601,620601,2021,4133,3056,73.941444,3056,257,8.4096861
1400000US06037620602,620602,2021,4630,3202,69.157669,3202,290,9.0568399
1400000US06037620701,620701,2021,6109,4778,78.212471,4778,141,2.9510255
1400000US06037620703,620703,2021,2666,1908,71.567894,1908,54,2.8301888
1400000US06037620704,620704,2021,2880,2077,72.118057,2077,154,7.4145403
1400000US06037620801,620801,2021,3334,1809,54.259148,1809,182,10.060807
1400000US06037620802,620802,2021,2673,2073,77.553314,2073,12,0.57887119
1400000US06037620901,620901,2021,2198,1317,59.918106,1317,25,1.8982536
1400000US06037620904,620904,2021,2091,1309,62.601627,1309,56,4.2780747
1400000US06037621001,621001,2021,3836,2567,66.918663,2567,132,5.1421895
1400000US06037621005,621005,2021,3991,2711,67.927841,2711,68,2.5082996
1400000US06037621102,621102,2021,2753,2019,73.338173,2019,107,5.2996535
1400000US06037621104,621104,2021,5798,4635,79.94136,4635,199,4.2934198
1400000US06037621201,621201,2021,5957,4180,70.169548,4180,251,6.0047846
1400000US06037621204,621204,2021,2518,1732,68.784752,1732,10,0.57736719
1400000US06037621301,621301,2021,5424,3746,69.063423,3746,307,8.1954088
1400000US06037621324,621324,2021,3195,2441,76.400627,2441,126,5.161819
1400000US06037621326,621326,2021,2959,2206,74.552216,2206,79,3.5811424
1400000US06037621400,621400,2021,3808,2604,68.382355,2604,43,1.6513057
1400000US06037650001,650001,2021,4558,2724,59.763054,2724,123,4.5154185
1400000US06037650003,650003,2021,2618,1772,67.685257,1772,326,18.397291
1400000US06037650004,650004,2021,3490,2456,70.37249,2456,201,8.1840391
1400000US06037650101,650101,2021,4838,3090,63.869366,3090,186,6.0194173
1400000US06037650102,650102,2021,1833,1228,66.993996,1228,122,9.9348536
1400000US06037650200,650200,2021,4857,2922,60.160591,2922,60,2.0533881
1400000US06037650300,650300,2021,5863,3676,62.698277,3676,230,6.2568007
1400000US06037650401,650401,2021,3641,2389,65.613846,2389,146,6.1113439
1400000US06037650501,650501,2021,2318,1373,59.232098,1373,0,0
1400000US06037650502,650502,2021,3513,2155,61.343582,2155,66,3.062645
1400000US06037650603,650603,2021,3263,1878,57.554398,1878,107,5.6975508
1400000US06037650604,650604,2021,4734,3470,73.299538,3470,206,5.9365993
1400000US06037650605,650605,2021,2225,1559,70.067413,1559,9,0.57729316
1400000US06037650606,650606,2021,3668,2105,57.388222,2105,173,8.2185268
1400000US06037650607,650607,2021,2189,1646,75.194153,1646,152,9.2345076
1400000US06037650701,650701,2021,2061,1225,59.437168,1225,27,2.2040815
1400000US06037650702,650702,2021,3812,2576,67.576073,2576,144,5.5900621
1400000US06037650801,650801,2021,3201,2020,63.105278,2020,27,1.3366337
1400000US06037650802,650802,2021,2280,1304,57.192982,1304,13,0.99693251
1400000US06037650901,650901,2021,4200,2724,64.85714,2724,122,4.4787078
1400000US06037650903,650903,2021,4123,2981,72.30172,2981,351,11.774572
1400000US06037650904,650904,2021,1800,1169,64.944443,1169,17,1.4542344
1400000US06037651001,651001,2021,4355,2738,62.870266,2738,139,5.0766983
1400000US06037651002,651002,2021,4062,2729,67.183655,2729,73,2.6749725
1400000US06037651101,651101,2021,3898,2178,55.874809,2178,113,5.1882463
1400000US06037651102,651102,2021,3076,1720,55.916775,1720,112,6.5116277
1400000US06037651201,651201,2021,3992,2481,62.1493,2481,70,2.8214431
1400000US06037651221,651221,2021,2970,2133,71.818184,2133,181,8.4857006
1400000US06037651222,651222,2021,5058,3640,71.965202,3640,258,7.0879121
1400000US06037651302,651302,2021,4845,3088,63.735809,3088,229,7.415803
1400000US06037651304,651304,2021,4300,2674,62.186047,2674,147,5.4973822
1400000US06037651401,651401,2021,2155,1146,53.178654,1146,46,4.0139618
1400000US06037651402,651402,2021,4732,3100,65.511414,3100,25,0.80645162
1400000US06037670001,670001,2021,3047,1786,58.615032,1786,10,0.55991042
1400000US06037670002,670002,2021,3089,1882,60.925865,1882,75,3.9851222
1400000US06037670003,670003,2021,4949,3610,72.944031,3610,69,1.9113573
1400000US06037670101,670101,2021,2732,1813,66.361641,1813,15,0.82735795
1400000US06037670102,670102,2021,3322,2243,67.519569,2243,161,7.177887
1400000US06037670201,670201,2021,2859,1531,53.550194,1531,116,7.5767474
1400000US06037670202,670202,2021,1859,1139,61.269501,1139,31,2.7216856
1400000US06037670324,670324,2021,4415,2590,58.663647,2590,110,4.2471042
1400000US06037670326,670326,2021,2686,1198,44.601639,1198,14,1.1686144
1400000US06037670328,670328,2021,3525,1899,53.872341,1899,61,3.2122169
1400000US06037670405,670405,2021,2118,832,39.282341,832,37,4.4471154
1400000US06037670406,670406,2021,1357,755,55.637436,755,59,7.8145695
1400000US06037670407,670407,2021,4797,2427,50.59412,2427,195,8.0346107
1400000US06037670413,670413,2021,3541,2106,59.474724,2106,178,8.4520416
1400000US06037670416,670416,2021,3483,1841,52.856731,1841,154,8.3650188
1400000US06037670417,670417,2021,2246,1212,53.962601,1212,24,1.980198
1400000US06037670418,670418,2021,3629,2048,56.43428,2048,77,3.7597656
1400000US06037670500,670500,2021,1211,565,46.655655,565,40,7.0796461
1400000US06037670603,670603,2021,1747,954,54.607899,954,31,3.249476
1400000US06037670604,670604,2021,4383,2683,61.213779,2683,50,1.8635856
1400000US06037670701,670701,2021,5639,3376,59.868771,3376,154,4.5616112
1400000US06037670702,670702,2021,5261,2798,53.183804,2798,167,5.9685488
1400000US06037700101,700101,2021,5206,4118,79.101036,4118,287,6.9694028
1400000US06037700102,700102,2021,4260,3201,75.140846,3201,354,11.059044
1400000US06037700200,700200,2021,6894,5750,83.405861,5750,464,8.0695648
1400000US06037700300,700300,2021,5543,4294,77.467079,4294,247,5.7522125
1400000US06037700400,700400,2021,4643,3411,73.465431,3411,155,4.5441217
1400000US06037700501,700501,2021,3781,3077,81.380585,3077,283,9.1972704
1400000US06037700502,700502,2021,4011,3319,82.747444,3319,350,10.545345
1400000US06037700600,700600,2021,4412,2202,49.90934,2202,126,5.7220707
1400000US06037700700,700700,2021,2740,1578,57.59124,1578,1,0.063371353
1400000US06037700801,700801,2021,3439,1451,42.192497,1451,136,9.3728466
1400000US06037700802,700802,2021,3830,2293,59.869453,2293,359,15.656345
1400000US06037700901,700901,2021,3102,1973,63.604126,1973,92,4.66295
1400000US06037700902,700902,2021,5768,3852,66.782249,3852,328,8.5150576
1400000US06037701000,701000,2021,4482,3151,70.303436,3151,328,10.409394
1400000US06037701201,701201,2021,3182,1761,55.342552,1761,150,8.5178871
1400000US06037701202,701202,2021,3039,2101,69.134583,2101,131,6.235126
1400000US06037701302,701302,2021,4387,3338,76.08844,3338,159,4.7633314
1400000US06037701304,701304,2021,5162,3547,68.713676,3547,101,2.8474767
1400000US06037701402,701402,2021,5614,3631,64.677589,3631,213,5.8661528
1400000US06037701501,701501,2021,4447,3332,74.926918,3332,219,6.572629
1400000US06037701502,701502,2021,3411,2462,72.178246,2462,176,7.1486597
1400000US06037701601,701601,2021,3463,2323,67.080566,2323,148,6.3710718
1400000US06037701602,701602,2021,3458,2633,76.142281,2633,201,7.6338778
1400000US06037701701,701701,2021,3039,2006,66.008553,2006,90,4.4865403
1400000US06037701702,701702,2021,2913,2056,70.580154,2056,148,7.1984434
1400000US06037701801,701801,2021,5789,3494,60.355846,3494,307,8.7864914
1400000US06037701802,701802,2021,4283,2603,60.775158,2603,141,5.4168267
1400000US06037701902,701902,2021,4717,2925,62.00975,2925,276,9.4358978
1400000US06037702002,702002,2021,5496,3918,71.288208,3918,386,9.851965
1400000US06037702102,702102,2021,5511,4125,74.850296,4125,307,7.4424243
1400000US06037702201,702201,2021,3656,2530,69.201309,2530,197,7.7865615
1400000US06037702202,702202,2021,3369,2289,67.943008,2289,163,7.1210136
1400000US06037702300,702300,2021,5509,3711,67.362495,3711,118,3.1797359
1400000US06037702400,702400,2021,3974,3021,76.019127,3021,189,6.2562065
1400000US06037702501,702501,2021,4174,2832,67.848587,2832,134,4.7316384
1400000US06037702502,702502,2021,3654,2565,70.197044,2565,210,8.1871347
